timestamp,event_type,source,severity_level,anomaly_label
2024-08-15 11:46:07,file_modification,application,medium,0
2024-08-20 13:19:55,process_start,system,medium,0
2024-08-16 12:36:00,file_modification,system,high,0
2024-08-08 00:56:57,user_creation,application,high,0
2024-08-07 10:50:14,file_modification,application,high,0
2024-08-16 21:31:53,process_start,user,high,0
2024-08-25 12:23:33,process_start,application,medium,0
2024-08-27 05:36:52,process_start,user,low,0
2024-08-19 03:57:46,file_modification,application,medium,0
2024-08-20 16:03:00,user_creation,application,low,0
2024-08-24 15:22:51,process_start,user,medium,0
2024-08-01 16:59:27,user_creation,system,high,0
2024-08-07 05:32:54,file_modification,application,low,0
2024-08-28 02:09:52,file_modification,system,high,0
2024-08-24 13:55:27,process_start,application,high,0
2024-08-15 18:37:17,file_modification,user,high,0
2024-08-17 09:55:35,file_modification,application,low,0
2024-08-03 10:17:05,user_creation,system,high,0
2024-08-21 19:09:48,process_start,user,medium,0
2024-08-01 04:15:33,process_start,application,medium,0
2024-08-02 03:28:31,user_creation,system,low,1
2024-08-10 03:44:51,process_start,user,high,0
2024-08-17 03:13:58,user_creation,user,low,0
2024-08-27 00:19:04,user_creation,application,medium,0
2024-08-22 02:52:16,process_start,system,medium,0
2024-08-21 01:19:37,file_modification,system,medium,0
2024-08-12 15:30:42,file_modification,application,low,0
2024-08-19 00:12:24,file_modification,system,medium,0
2024-08-13 13:32:54,file_modification,system,high,0
2024-08-26 14:50:52,process_start,system,high,0
2024-08-25 18:35:16,process_start,application,low,0
2024-08-02 15:15:56,process_start,application,high,0
2024-08-10 18:24:53,file_modification,system,high,0
2024-08-26 12:33:55,file_modification,application,high,0
2024-08-14 14:37:45,file_modification,user,medium,0
2024-08-15 03:00:57,user_creation,application,low,0
2024-08-27 23:59:10,file_modification,system,medium,0
2024-08-01 19:20:10,process_start,application,medium,0
2024-08-07 13:47:59,user_creation,system,medium,0
2024-08-18 14:09:49,user_creation,system,medium,0
2024-08-17 09:33:07,file_modification,application,low,0
2024-08-28 07:59:55,process_start,user,low,0
2024-08-25 16:27:04,process_start,user,high,0
2024-08-13 16:30:45,file_modification,user,high,0
2024-08-18 08:34:13,file_modification,system,low,1
2024-08-23 08:45:03,user_creation,system,high,0
2024-08-18 08:30:52,file_modification,system,medium,0
2024-08-05 08:44:46,user_creation,system,low,0
2024-08-25 01:46:18,process_start,application,medium,0
2024-08-26 09:02:56,process_start,user,medium,0
2024-08-13 20:15:57,user_creation,user,high,0
2024-08-27 14:53:37,user_creation,user,low,0
2024-08-06 21:10:55,process_start,user,medium,0
2024-08-24 13:04:37,process_start,application,medium,0
2024-08-04 19:28:30,user_creation,application,high,0
2024-08-30 07:27:02,user_creation,system,high,0
2024-08-01 01:41:53,user_creation,system,medium,0
2024-08-02 09:26:33,process_start,user,low,0
2024-08-28 03:57:08,user_creation,application,high,0
2024-08-01 22:18:47,process_start,application,medium,0
2024-08-28 12:57:24,file_modification,user,high,0
2024-08-12 22:02:42,file_modification,application,low,0
2024-08-12 21:42:17,process_start,application,low,0
2024-08-21 16:35:17,user_creation,user,high,0
2024-08-30 08:32:09,file_modification,user,low,0
2024-08-14 19:52:21,process_start,system,high,0
2024-08-17 12:02:13,process_start,system,low,0
2024-08-20 22:43:07,process_start,system,medium,0
2024-08-07 15:23:05,user_creation,system,low,0
2024-08-21 17:49:24,user_creation,user,low,0
2024-08-07 21:09:35,process_start,user,medium,0
2024-08-03 04:27:57,process_start,system,high,0
2024-08-04 21:59:23,file_modification,system,medium,0
2024-08-22 23:38:22,user_creation,application,medium,0
2024-08-16 20:03:56,file_modification,user,low,0
2024-08-15 02:33:10,file_modification,system,low,0
2024-08-28 16:12:46,user_creation,application,low,0
2024-08-01 21:39:31,process_start,user,high,0
2024-08-07 02:06:53,process_start,system,medium,0
2024-08-17 12:18:20,user_creation,system,high,0
2024-08-22 22:25:38,user_creation,user,low,0
2024-08-23 21:21:26,user_creation,application,medium,0
2024-08-17 12:02:31,user_creation,user,medium,0
2024-08-20 00:29:03,user_creation,application,low,0
2024-08-17 11:55:04,user_creation,application,high,0
2024-08-29 00:22:03,process_start,system,low,0
2024-08-29 00:08:55,file_modification,application,high,0
2024-08-03 18:37:17,user_creation,application,low,0
2024-08-30 03:05:31,file_modification,application,low,0
2024-08-26 00:31:30,user_creation,application,medium,0
2024-08-26 11:59:13,file_modification,system,low,0
2024-08-03 18:28:03,process_start,system,low,0
2024-08-08 22:31:31,file_modification,user,medium,0
2024-08-30 15:52:37,file_modification,system,low,0
2024-08-25 15:33:52,user_creation,system,low,0
2024-08-02 22:33:39,user_creation,system,medium,0
2024-08-17 19:18:39,process_start,user,low,0
2024-08-30 12:17:41,user_creation,system,high,0
2024-08-28 05:46:06,user_creation,user,high,0
2024-08-04 16:15:21,process_start,system,high,0
2024-08-10 14:52:08,file_modification,application,high,0
2024-08-19 03:01:14,file_modification,system,high,0
2024-08-20 20:28:46,process_start,system,high,0
2024-08-02 17:16:31,user_creation,application,high,0
2024-08-15 05:32:07,file_modification,application,low,0
2024-08-01 20:02:31,file_modification,application,medium,0
2024-08-24 02:03:08,file_modification,application,high,0
2024-08-22 15:02:49,process_start,application,high,0
2024-08-18 18:28:31,process_start,application,low,0
2024-08-23 15:33:17,user_creation,user,low,0
2024-08-19 18:20:57,process_start,system,high,0
2024-08-20 13:05:20,process_start,user,medium,0
2024-08-13 15:42:21,user_creation,application,low,0
2024-08-06 02:44:20,user_creation,system,low,0
2024-08-28 14:30:50,process_start,system,low,0
2024-08-11 03:35:37,process_start,application,low,0
2024-08-10 16:16:06,user_creation,system,low,0
2024-08-20 06:23:04,user_creation,system,medium,0
2024-08-14 16:10:03,process_start,application,low,0
2024-08-15 09:29:45,user_creation,system,medium,0
2024-08-15 20:21:17,process_start,application,high,0
2024-08-16 10:42:55,user_creation,system,low,0
2024-08-07 08:05:19,user_creation,application,low,0
2024-08-14 15:19:16,user_creation,system,medium,0
2024-08-28 07:07:40,file_modification,system,medium,0
2024-08-20 03:23:33,file_modification,user,high,0
2024-08-28 00:53:23,user_creation,user,low,0
2024-08-16 15:12:14,file_modification,user,medium,0
2024-08-08 19:54:58,process_start,system,low,0
2024-08-12 01:32:25,file_modification,application,medium,0
2024-08-15 15:27:16,file_modification,user,low,0
2024-08-11 05:42:12,user_creation,application,low,0
2024-08-25 23:40:54,user_creation,user,high,0
2024-08-04 08:45:22,file_modification,user,high,0
2024-08-13 00:44:18,process_start,system,low,0
2024-08-15 17:50:37,user_creation,system,low,0
2024-08-29 12:33:51,file_modification,system,low,0
2024-08-30 08:33:42,user_creation,user,medium,0
2024-08-20 16:49:18,process_start,system,medium,0
2024-08-19 07:21:15,user_creation,user,low,0
2024-08-04 05:58:03,user_creation,system,medium,0
2024-08-29 06:26:30,file_modification,system,high,0
2024-08-12 18:22:14,user_creation,system,low,0
2024-08-01 14:08:37,process_start,user,low,0
2024-08-01 04:40:05,file_modification,system,medium,0
2024-08-23 11:43:29,user_creation,user,medium,0
2024-08-25 22:32:40,user_creation,application,high,0
2024-08-28 20:48:35,file_modification,system,low,0
2024-08-16 12:37:21,process_start,application,high,0
2024-08-22 20:01:27,file_modification,application,low,0
2024-08-24 02:56:46,file_modification,system,high,0
2024-08-14 08:27:26,file_modification,user,medium,0
2024-08-03 03:55:18,user_creation,user,medium,0
2024-08-27 15:39:33,process_start,application,low,0
2024-08-25 23:46:01,user_creation,user,medium,0
2024-08-16 05:52:54,process_start,system,low,0
2024-08-15 20:23:54,user_creation,user,medium,0
2024-08-10 04:19:37,user_creation,system,high,0
2024-08-13 15:16:08,user_creation,application,medium,0
2024-08-15 07:33:25,user_creation,user,medium,0
2024-08-06 16:59:31,user_creation,system,high,0
2024-08-24 13:59:47,process_start,system,medium,0
2024-08-16 22:31:15,user_creation,system,low,0
2024-08-06 07:35:18,user_creation,user,low,0
2024-08-28 05:32:03,process_start,user,high,0
2024-08-07 03:24:38,process_start,user,low,0
2024-08-15 16:58:54,process_start,system,medium,0
2024-08-04 22:12:55,user_creation,system,low,0
2024-08-06 04:26:14,user_creation,system,medium,0
2024-08-11 19:48:02,process_start,system,low,0
2024-08-04 08:04:42,file_modification,user,medium,0
2024-08-22 18:30:55,file_modification,user,medium,0
2024-08-10 18:21:47,process_start,user,high,0
2024-08-17 16:49:59,user_creation,user,high,0
2024-08-03 09:15:47,user_creation,user,low,0
2024-08-16 13:41:57,user_creation,application,high,0
2024-08-26 20:46:37,file_modification,system,high,0
2024-08-25 20:44:44,process_start,user,medium,0
2024-08-23 11:38:23,process_start,system,medium,0
2024-08-29 22:55:24,file_modification,user,high,0
2024-08-05 21:10:46,file_modification,system,high,0
2024-08-14 12:17:24,process_start,user,medium,0
2024-08-03 23:06:50,file_modification,application,low,0
2024-08-20 05:47:57,file_modification,system,low,0
2024-08-28 16:03:29,file_modification,application,low,0
2024-08-25 18:59:55,process_start,system,medium,0
2024-08-08 10:29:47,process_start,user,low,0
2024-08-18 07:27:06,file_modification,system,low,0
2024-08-02 14:32:44,user_creation,user,high,0
2024-08-20 00:09:30,file_modification,application,high,0
2024-08-06 19:23:46,process_start,user,low,0
2024-08-28 16:30:10,file_modification,application,low,0
2024-08-18 13:06:50,process_start,user,low,0
2024-08-19 21:47:13,file_modification,system,low,0
2024-08-15 15:08:32,file_modification,application,low,0
2024-08-16 04:40:33,process_start,application,high,0
2024-08-28 01:55:32,user_creation,application,medium,0
2024-08-06 13:41:39,user_creation,user,high,0
2024-08-12 00:43:09,process_start,user,medium,0
2024-08-21 23:09:23,process_start,application,medium,0
2024-08-02 14:12:47,user_creation,application,high,0
2024-08-08 23:05:16,file_modification,user,high,1
2024-08-13 17:53:30,file_modification,system,medium,0
2024-08-18 08:18:21,file_modification,application,low,0
2024-08-22 10:33:59,process_start,system,high,0
2024-08-11 18:13:12,user_creation,user,medium,0
2024-08-26 08:19:03,file_modification,application,high,0
2024-08-05 12:20:30,user_creation,application,high,0
2024-08-26 23:55:16,process_start,user,low,0
2024-08-30 22:12:23,process_start,application,low,0
2024-08-13 20:42:53,process_start,user,medium,0
2024-08-10 01:15:58,file_modification,system,medium,0
2024-08-11 13:10:25,process_start,application,medium,0
2024-08-28 14:49:12,user_creation,user,medium,0
2024-08-22 15:29:42,user_creation,application,medium,0
2024-08-05 03:13:47,process_start,application,medium,0
2024-08-08 18:42:14,file_modification,system,medium,0
2024-08-24 08:45:33,process_start,user,medium,0
2024-08-24 22:55:55,user_creation,application,medium,0
2024-08-27 18:18:47,process_start,application,low,0
2024-08-06 20:13:15,file_modification,user,medium,0
2024-08-25 00:45:13,file_modification,system,high,0
2024-08-20 21:05:48,user_creation,application,medium,0
2024-08-25 15:38:40,file_modification,application,medium,0
2024-08-17 16:48:23,process_start,system,high,0
2024-08-28 14:50:04,process_start,user,high,0
2024-08-28 15:00:25,user_creation,application,high,0
2024-08-24 21:04:15,process_start,user,medium,0
2024-08-19 00:01:24,file_modification,application,high,0
2024-08-06 05:54:07,user_creation,system,high,0
2024-08-21 11:26:19,process_start,user,medium,0
2024-08-21 21:22:45,process_start,system,medium,0
2024-08-08 15:46:11,process_start,system,high,0
2024-08-21 18:00:19,file_modification,application,high,0
2024-08-06 21:12:28,process_start,application,low,0
2024-08-21 09:08:33,user_creation,application,high,0
2024-08-22 10:55:49,process_start,application,high,0
2024-08-08 08:46:15,file_modification,system,medium,0
2024-08-25 10:49:50,user_creation,application,low,0
2024-08-29 15:44:20,process_start,user,medium,0
2024-08-22 14:45:55,file_modification,application,high,0
2024-08-28 08:49:37,file_modification,user,high,0
2024-08-27 01:28:38,process_start,user,low,0
2024-08-13 09:01:41,user_creation,user,low,0
2024-08-11 00:42:26,process_start,system,medium,0
2024-08-12 16:32:00,process_start,user,medium,0
2024-08-11 17:33:07,file_modification,system,high,0
2024-08-25 02:49:31,file_modification,application,low,0
2024-08-23 03:31:45,user_creation,system,low,0
2024-08-04 03:23:41,file_modification,application,medium,0
2024-08-24 10:23:58,process_start,system,high,0
2024-08-18 14:34:42,file_modification,user,low,0
2024-08-04 13:27:39,process_start,application,medium,0
2024-08-13 11:01:28,file_modification,system,low,0
2024-08-04 09:04:28,user_creation,user,low,0
2024-08-01 02:56:44,process_start,user,medium,0
2024-08-04 04:28:30,process_start,application,low,0
2024-08-30 10:30:44,user_creation,system,medium,0
2024-08-14 03:07:40,user_creation,system,high,0
2024-08-01 03:30:58,process_start,system,high,0
2024-08-07 09:46:45,process_start,user,medium,0
2024-08-07 14:49:15,process_start,system,high,0
2024-08-24 04:34:47,process_start,user,low,0
2024-08-09 06:28:57,user_creation,system,high,0
2024-08-25 15:07:45,user_creation,user,high,0
2024-08-24 02:39:01,process_start,user,medium,0
2024-08-15 08:56:41,user_creation,user,high,0
2024-08-22 22:57:47,user_creation,user,medium,0
2024-08-12 03:38:38,process_start,application,medium,0
2024-08-11 13:32:32,file_modification,user,high,0
2024-08-23 16:04:47,process_start,system,high,0
2024-08-03 05:57:28,user_creation,user,medium,0
2024-08-10 01:07:19,file_modification,application,low,0
2024-08-01 16:49:06,user_creation,application,medium,0
2024-08-05 18:02:18,user_creation,user,medium,0
2024-08-04 06:35:25,user_creation,application,high,0
2024-08-07 01:30:05,user_creation,application,low,0
2024-08-10 05:52:28,process_start,application,medium,0
2024-08-08 00:11:33,file_modification,user,high,0
2024-08-14 21:15:34,user_creation,user,high,0
2024-08-25 11:10:06,file_modification,user,low,0
2024-08-02 05:18:09,file_modification,application,high,0
2024-08-13 09:16:49,file_modification,user,low,0
2024-08-11 15:05:34,user_creation,application,medium,0
2024-08-13 17:24:18,process_start,user,medium,0
2024-08-20 18:03:33,process_start,system,high,0
2024-08-04 23:29:48,user_creation,system,low,0
2024-08-03 05:21:34,user_creation,user,high,0
2024-08-11 13:12:27,file_modification,user,low,0
2024-08-18 06:48:30,user_creation,application,high,0
2024-08-19 21:34:02,file_modification,system,medium,0
2024-08-04 00:45:02,file_modification,system,medium,0
2024-08-05 10:37:48,file_modification,application,low,0
2024-08-23 10:25:47,process_start,system,medium,0
2024-08-07 00:17:44,user_creation,system,low,0
2024-08-12 16:15:43,process_start,system,high,0
2024-08-15 05:36:17,file_modification,system,medium,0
2024-08-27 20:19:43,user_creation,application,low,0
2024-08-17 15:46:09,file_modification,user,low,0
2024-08-07 04:28:37,user_creation,system,low,0
2024-08-03 18:31:11,file_modification,user,medium,0
2024-08-14 14:23:01,user_creation,system,low,0
2024-08-18 11:39:04,file_modification,system,high,0
2024-08-21 15:06:41,user_creation,system,medium,0
2024-08-27 22:37:35,file_modification,user,low,0
2024-08-11 15:26:09,process_start,application,medium,0
